CustomerID,Gender,SeniorCitizen,Tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_00333,Female,0,33,One year,Yes,Bank transfer (automatic),57.63,1901.79,Yes
CUST_00334,Male,0,4,Month-to-month,Yes,Bank transfer (automatic),108.83,435.32,No
CUST_00335,Female,0,3,Two year,Yes,Bank transfer (automatic),44.95,134.85,No
CUST_00336,Female,1,52,Month-to-month,No,Bank transfer (automatic),50.43,2622.36,No
CUST_00337,Male,1,28,Two year,Yes,Bank transfer (automatic),55.78,1561.84,No
CUST_00338,Male,0,70,One year,Yes,Mailed check,47.54,3327.8,No
CUST_00339,Female,0,70,Month-to-month,Yes,Electronic check,52.67,3686.9,Yes
CUST_00340,Female,0,55,Month-to-month,Yes,Mailed check,91.9,5054.5,Yes
CUST_00341,Male,0,57,One year,Yes,Bank transfer (automatic),76.61,4366.77,No
CUST_00342,Female,0,16,One year,No,Bank transfer (automatic),63.03,1008.48,No
CUST_00343,Male,1,24,One year,Yes,Credit card (automatic),73.84,1772.16,Yes
CUST_00344,Female,1,69,Month-to-month,Yes,Credit card (automatic),82.29,5678.01,No
CUST_00345,Male,0,41,Month-to-month,Yes,Electronic check,87.79,3599.39,Yes
CUST_00346,Male,0,47,Two year,Yes,Electronic check,59.84,2304.2200000000003,Yes
CUST_00347,Male,0,69,Month-to-month,Yes,Electronic check,89.95,6206.55,Yes
CUST_00348,Female,0,31,Month-to-month,No,Mailed check,61.98,1921.38,No
CUST_00349,Female,0,30,Month-to-month,Yes,Credit card (automatic),66.12,1983.6,No
CUST_00350,Male,0,18,Two year,Yes,Electronic check,52.0,936.0,No
CUST_00351,Female,0,44,Two year,No,Credit card (automatic),52.31,2301.64,No
CUST_00352,Male,0,27,Month-to-month,Yes,Credit card (automatic),96.46,2604.42,Yes
CUST_00353,Male,0,26,Month-to-month,No,Credit card (automatic),72.04,1873.04,No
CUST_00354,Female,1,60,Month-to-month,Yes,Credit card (automatic),59.75,3585.0,No
CUST_00355,Female,0,18,Month-to-month,Yes,Credit card (automatic),65.09,1171.62,No
CUST_00356,Male,0,56,Month-to-month,No,Credit card (automatic),62.88,3521.28,No
CUST_00357,Female,0,31,Two year,Yes,Mailed check,66.58,2063.98,No
CUST_00358,Female,0,59,Month-to-month,No,Bank transfer (automatic),78.22,4614.98,No
CUST_00359,Male,0,2,Month-to-month,Yes,Credit card (automatic),92.52,185.04,No
CUST_00360,Male,0,39,Two year,No,Mailed check,50.81,1981.59,No
CUST_00361,Female,1,61,Month-to-month,No,Electronic check,103.38,6306.18,Yes
CUST_00362,Male,0,63,One year,No,Mailed check,89.18,5618.34,Yes
CUST_00363,Male,1,18,Month-to-month,No,Mailed check,90.19,1623.42,No
CUST_00364,Female,0,17,Month-to-month,No,Mailed check,101.83,1731.11,No
CUST_00365,Male,0,39,Two year,Yes,Credit card (automatic),55.4,2160.6,No
CUST_00366,Male,0,71,One year,Yes,Electronic check,86.73,6157.83,No
CUST_00367,Female,0,54,Month-to-month,Yes,Mailed check,99.9,5394.6,No
CUST_00368,Female,0,35,One year,Yes,Electronic check,89.59,3135.65,Yes
CUST_00369,Male,0,11,Two year,No,Mailed check,61.15,672.65,No
CUST_00370,Male,0,61,Month-to-month,Yes,Credit card (automatic),96.75,5901.75,No
CUST_00371,Female,1,44,One year,Yes,Mailed check,67.14,2954.16,No
CUST_00372,Female,1,68,Two year,No,Mailed check,42.96,2921.28,No
CUST_00373,Female,1,25,Month-to-month,Yes,Electronic check,71.29,1782.25,No
CUST_00374,Female,0,48,One year,Yes,Electronic check,84.7,4065.6,No
CUST_00375,Male,0,32,One year,Yes,Electronic check,42.8,1369.6,No
CUST_00376,Female,0,4,One year,Yes,Bank transfer (automatic),69.57,278.28,No
CUST_00377,Female,0,38,Month-to-month,No,Electronic check,72.35,2749.3,No
CUST_00378,Male,0,63,Month-to-month,Yes,Mailed check,73.2,4611.6,No
CUST_00379,Female,0,47,One year,Yes,Bank transfer (automatic),84.23,3958.81,No
CUST_00380,Male,0,1,Month-to-month,No,Electronic check,101.23,101.23,No
CUST_00381,Female,0,3,Month-to-month,Yes,Credit card (automatic),85.93,257.79,No
CUST_00382,Female,1,62,Month-to-month,No,Electronic check,66.38,4115.56,No
CUST_00383,Female,0,64,Month-to-month,No,Credit card (automatic),78.53,5025.92,No
CUST_00384,Male,0,17,Two year,Yes,Bank transfer (automatic),50.41,856.97,No
CUST_00385,Male,0,62,Month-to-month,Yes,Credit card (automatic),71.22,4415.64,Yes
CUST_00386,Female,1,35,Two year,Yes,Bank transfer (automatic),35.14,1229.9,Yes
CUST_00387,Male,0,13,Month-to-month,No,Credit card (automatic),82.59,1073.67,Yes
CUST_00388,Male,0,35,One year,Yes,Electronic check,55.09,1928.15,Yes
CUST_00389,Male,0,43,Month-to-month,Yes,Bank transfer (automatic),89.65,3854.95,No
CUST_00390,Male,0,2,Two year,No,Mailed check,45.96,91.92,No
CUST_00391,Male,0,56,Two year,Yes,Mailed check,51.56,2887.36,No
CUST_00392,Male,0,51,Month-to-month,Yes,Mailed check,53.14,2710.14,Yes
CUST_00393,Female,0,54,Two year,No,Electronic check,79.63,4300.02,No
CUST_00394,Female,0,16,Month-to-month,Yes,Mailed check,80.46,1287.36,No
CUST_00395,Male,0,18,One year,No,Bank transfer (automatic),41.21,741.78,No
CUST_00396,Female,1,7,Two year,No,Mailed check,57.06,399.42,No
CUST_00397,Female,0,45,Two year,Yes,Bank transfer (automatic),73.52,3308.4,No
CUST_00398,Female,0,36,Two year,No,Mailed check,68.63,2470.68,No
CUST_00399,Female,0,41,Month-to-month,Yes,Credit card (automatic),92.05,3774.05,No
CUST_00400,Male,0,42,Month-to-month,No,Bank transfer (automatic),58.37,2451.54,No
CUST_00401,Female,0,7,Month-to-month,Yes,Mailed check,89.46,626.22,No
CUST_00402,Female,0,15,One year,Yes,Mailed check,78.31,1174.65,No
CUST_00403,Male,0,60,Two year,Yes,Mailed check,58.62,3517.2,No
CUST_00404,Male,0,40,Month-to-month,Yes,Bank transfer (automatic),103.56,4142.4,No
CUST_00405,Female,0,37,One year,No,Bank transfer (automatic),53.85,1992.45,No
CUST_00406,Female,0,66,Month-to-month,No,Mailed check,64.53,4258.98,No
CUST_00407,Female,1,55,Month-to-month,No,Credit card (automatic),102.17,5619.35,No
CUST_00408,Female,0,56,One year,Yes,Bank transfer (automatic),71.27,3991.12,Yes
CUST_00409,Female,0,44,Month-to-month,Yes,Bank transfer (automatic),50.09,2203.96,No
CUST_00410,Female,0,57,Two year,No,Credit card (automatic),47.66,2716.62,No
CUST_00411,Male,0,6,Month-to-month,Yes,Electronic check,101.47,608.82,Yes
CUST_00412,Female,0,32,Two year,No,Credit card (automatic),31.37,1003.84,No
CUST_00413,Female,0,18,Month-to-month,No,Mailed check,50.19,903.42,Yes
CUST_00414,Male,1,68,Month-to-month,Yes,Bank transfer (automatic),66.88,4547.84,No
CUST_00415,Male,0,7,One year,No,Bank transfer (automatic),85.7,599.9,Yes
CUST_00416,Male,0,8,Two year,No,Bank transfer (automatic),75.07,600.56,No
CUST_00417,Male,0,64,Month-to-month,No,Bank transfer (automatic),81.13,5192.32,No
CUST_00418,Female,0,7,Month-to-month,Yes,Electronic check,83.19,582.33,Yes
CUST_00419,Female,0,41,One year,Yes,Bank transfer (automatic),56.6,2320.6,Yes
CUST_00420,Female,0,40,Month-to-month,Yes,Bank transfer (automatic),64.62,2584.8,No
CUST_00421,Female,0,3,Two year,Yes,Electronic check,70.76,212.28,No
CUST_00422,Female,0,17,Two year,Yes,Mailed check,35.31,600.27,No
CUST_00423,Female,0,66,Month-to-month,No,Mailed check,79.24,5229.84,Yes
CUST_00424,Male,0,52,Month-to-month,No,Electronic check,88.06,4579.12,No
CUST_00425,Female,0,22,Two year,Yes,Mailed check,35.18,773.96,No
CUST_00426,Male,1,4,Month-to-month,Yes,Mailed check,81.18,324.72,Yes
CUST_00427,Male,0,6,One year,No,Credit card (automatic),68.88,413.28,No
CUST_00428,Female,1,38,Month-to-month,Yes,Credit card (automatic),94.55,3592.9,Yes
CUST_00429,Male,0,26,One year,No,Credit card (automatic),51.74,1345.24,Yes
CUST_00430,Female,0,11,Month-to-month,No,Electronic check,67.6,2304.2200000000003,No
CUST_00431,Male,0,17,Two year,No,Bank transfer (automatic),58.48,994.16,No
CUST_00432,Female,0,31,Month-to-month,No,Electronic check,108.99,3378.69,Yes
CUST_00433,Male,0,35,Month-to-month,No,Electronic check,63.05,2206.75,No
CUST_00434,Female,0,16,Two year,Yes,Electronic check,79.3,1268.8,No
CUST_00435,Female,0,18,Month-to-month,Yes,Electronic check,92.86,1671.48,No
CUST_00436,Female,0,62,Month-to-month,Yes,Credit card (automatic),99.56,6172.72,No
CUST_00437,Female,0,27,Month-to-month,Yes,Electronic check,55.38,1495.26,Yes
CUST_00438,Female,0,35,Month-to-month,No,Credit card (automatic),68.03,2381.05,No
CUST_00439,Male,1,45,Two year,Yes,Bank transfer (automatic),32.89,1480.05,No
CUST_00440,Male,0,35,Two year,No,Mailed check,48.58,1700.3,No
CUST_00441,Male,0,28,Month-to-month,Yes,Credit card (automatic),108.88,3048.64,No
CUST_00442,Female,0,9,One year,Yes,Electronic check,45.26,407.34,No
CUST_00443,Male,0,15,One year,No,Bank transfer (automatic),68.12,1021.8,No
CUST_00444,Female,0,21,Two year,Yes,Electronic check,30.3,636.3,No
CUST_00445,Female,0,52,Month-to-month,No,Bank transfer (automatic),92.76,4823.52,No
CUST_00446,Male,0,35,One year,No,Mailed check,49.86,1745.1,Yes
CUST_00447,Male,0,51,One year,Yes,Bank transfer (automatic),46.48,2370.48,No
CUST_00448,Female,0,55,Month-to-month,Yes,Bank transfer (automatic),70.22,3862.1,Yes
CUST_00449,Male,0,44,Month-to-month,Yes,Mailed check,96.26,4235.44,No
CUST_00450,Female,1,65,Month-to-month,No,Mailed check,56.4,3666.0,No
CUST_00451,Female,0,25,Two year,No,Bank transfer (automatic),41.49,1037.25,No
CUST_00452,Female,0,47,Month-to-month,Yes,Electronic check,50.51,2373.97,Yes
CUST_00453,Female,0,56,Two year,No,Credit card (automatic),78.42,4391.52,No
CUST_00454,Female,0,38,Month-to-month,Yes,Electronic check,85.53,3250.14,Yes
CUST_00455,Male,1,11,One year,No,Credit card (automatic),75.99,835.89,No
CUST_00456,Male,0,67,Two year,No,Mailed check,62.57,4192.19,No
CUST_00457,Female,0,15,One year,No,Electronic check,47.22,708.3,No
CUST_00458,Female,1,1,Two year,No,Mailed check,59.75,59.75,No
CUST_00459,Male,0,7,Two year,Yes,Bank transfer (automatic),36.57,255.99,No
CUST_00460,Male,0,1,Month-to-month,No,Bank transfer (automatic),74.07,74.07,Yes
CUST_00461,Female,0,49,One year,Yes,Electronic check,68.45,3354.05,No
CUST_00462,Male,0,29,Month-to-month,No,Mailed check,83.53,2422.37,No
CUST_00463,Female,0,26,One year,Yes,Electronic check,45.95,1194.7,No
CUST_00464,Male,1,45,Month-to-month,No,Electronic check,52.07,2343.15,Yes
CUST_00465,Female,1,71,One year,No,Credit card (automatic),79.91,5673.61,No
CUST_00466,Male,0,12,One year,No,Bank transfer (automatic),76.3,915.6,No
CUST_00467,Female,0,32,Month-to-month,Yes,Electronic check,224.5047281138406,1757.12,Yes
CUST_00468,Male,0,20,Month-to-month,No,Bank transfer (automatic),57.64,1152.8,No
CUST_00469,Male,1,51,Two year,No,Credit card (automatic),74.63,3806.13,No
CUST_00470,Female,0,36,Month-to-month,No,Mailed check,96.15,3461.4,No
CUST_00471,Male,0,67,Month-to-month,Yes,Electronic check,109.77,7354.59,No
CUST_00472,Female,0,1,Month-to-month,Yes,Bank transfer (automatic),65.24,65.24,Yes
CUST_00473,Male,0,27,Two year,Yes,Electronic check,54.39,1468.53,No
CUST_00474,Female,0,40,Two year,Yes,Mailed check,41.82,1672.8,No
CUST_00475,Male,0,14,One year,Yes,Electronic check,71.14,995.96,No
CUST_00476,Female,0,69,Two year,Yes,Electronic check,35.77,2468.13,No
CUST_00477,Male,0,6,Month-to-month,Yes,Bank transfer (automatic),57.63,345.78,No
CUST_00478,Female,0,33,Two year,Yes,Mailed check,33.59,1108.47,No
CUST_00479,Male,0,55,Month-to-month,Yes,Credit card (automatic),91.62,5039.1,No
CUST_00480,Female,1,19,Month-to-month,No,Mailed check,79.64,1513.16,No
CUST_00481,Female,0,29,Month-to-month,Yes,Mailed check,87.06,2524.74,No
CUST_00482,Female,0,61,One year,Yes,Credit card (automatic),83.97,5122.17,No
CUST_00483,Male,0,70,Two year,Yes,Electronic check,67.02,4691.4,No
CUST_00484,Female,0,24,Month-to-month,No,Bank transfer (automatic),77.7,1864.8,Yes
CUST_00485,Male,0,23,Two year,No,Electronic check,79.22,1822.06,No
CUST_00486,Female,1,10,Month-to-month,Yes,Electronic check,77.38,773.8,Yes
CUST_00487,Male,0,54,Month-to-month,Yes,Credit card (automatic),56.75,3064.5,No
CUST_00488,Female,0,41,Month-to-month,No,Credit card (automatic),109.56,4491.96,No
CUST_00489,Male,0,49,One year,Yes,Electronic check,41.14,2015.86,No
CUST_00490,Male,1,17,Two year,Yes,Mailed check,57.49,977.33,No
CUST_00491,Female,0,56,Month-to-month,Yes,Bank transfer (automatic),68.55,3838.8,No
CUST_00492,Male,0,45,One year,Yes,Mailed check,65.18,2933.1,No
CUST_00493,Male,0,30,Month-to-month,No,Electronic check,83.52,2505.6,Yes
CUST_00494,Female,0,44,One year,Yes,Electronic check,52.0,2288.0,No
CUST_00495,Male,0,55,Two year,No,Bank transfer (automatic),57.84,3181.2,No
CUST_00496,Male,1,19,Month-to-month,No,Mailed check,95.36,1811.84,Yes
CUST_00497,Male,0,29,Two year,Yes,Electronic check,43.33,1256.57,No
CUST_00498,Female,0,2,One year,Yes,Electronic check,59.17,118.34,Yes
CUST_00499,Male,0,36,Month-to-month,Yes,Credit card (automatic),66.09,2379.24,Yes
CUST_00500,Female,1,19,Two year,Yes,Bank transfer (automatic),71.03,1349.57,No
CUST_00501,Male,0,7,Month-to-month,Yes,Credit card (automatic),93.5,654.5,No
CUST_00502,Male,0,26,Month-to-month,No,Credit card (automatic),102.27,2659.02,Yes
CUST_00503,Male,0,38,Month-to-month,Yes,Credit card (automatic),60.2,2287.6,Yes
CUST_00504,Female,0,3,Month-to-month,No,Electronic check,54.41,163.23,No
CUST_00505,Male,0,66,Two year,Yes,Mailed check,35.97,2374.02,No
CUST_00506,Male,0,71,One year,No,Credit card (automatic),48.05,3411.55,No
CUST_00507,Female,1,43,Two year,No,Mailed check,56.65,2435.95,No
CUST_00508,Male,0,62,Month-to-month,Yes,Electronic check,108.25,6711.5,No
CUST_00509,Female,0,71,Month-to-month,Yes,Credit card (automatic),71.43,5071.53,No
CUST_00510,Female,0,24,Month-to-month,Yes,Electronic check,107.51,2580.24,Yes
CUST_00511,Male,0,39,One year,Yes,Credit card (automatic),41.91,1634.49,No
CUST_00512,Female,0,68,Two year,Yes,Credit card (automatic),76.34,5191.12,No
CUST_00513,Male,0,44,One year,Yes,Electronic check,49.06,2158.64,No
CUST_00514,Female,0,5,Month-to-month,Yes,Bank transfer (automatic),104.75,523.75,No
CUST_00515,Female,0,55,Two year,No,Bank transfer (automatic),32.81,1804.55,No
CUST_00516,Male,0,30,Two year,Yes,Mailed check,77.41,2322.3,No
CUST_00517,Female,0,29,Month-to-month,Yes,Mailed check,62.05,1799.45,Yes
CUST_00518,Female,0,26,Two year,Yes,Electronic check,45.14,1173.64,No
CUST_00519,Female,0,26,Month-to-month,Yes,Electronic check,79.46,2065.96,Yes
CUST_00520,Female,0,37,Month-to-month,Yes,Electronic check,72.84,2695.08,Yes
CUST_00521,Female,0,53,Month-to-month,No,Bank transfer (automatic),90.05,4772.65,No
CUST_00522,Male,0,30,Month-to-month,Yes,Bank transfer (automatic),108.49,3254.7,No
CUST_00523,Female,0,3,Month-to-month,Yes,Credit card (automatic),86.39,259.17,No
CUST_00524,Male,0,43,Month-to-month,Yes,Credit card (automatic),93.29,4011.47,No
CUST_00525,Female,0,7,Month-to-month,Yes,Electronic check,55.28,386.96,Yes
CUST_00526,Male,0,49,Two year,Yes,Electronic check,61.39,3008.11,No
CUST_00527,Male,1,41,Two year,No,Mailed check,52.69,2160.29,No
CUST_00528,Female,0,54,Two year,Yes,Bank transfer (automatic),74.29,4011.66,No
CUST_00529,Female,0,69,Month-to-month,Yes,Electronic check,73.29,5057.01,No
CUST_00530,Female,0,27,Month-to-month,No,Bank transfer (automatic),90.77,2450.79,No
CUST_00531,Male,0,8,Month-to-month,Yes,Electronic check,63.69,509.52,Yes
CUST_00532,Female,0,32,Month-to-month,Yes,Credit card (automatic),65.56,2097.92,No
CUST_00533,Male,0,64,One year,No,Electronic check,58.81,3763.84,Yes
CUST_00534,Male,0,10,One year,Yes,Credit card (automatic),55.2,552.0,No
CUST_00535,Male,0,13,One year,No,Mailed check,52.69,684.97,No
CUST_00536,Female,0,63,One year,Yes,Mailed check,42.48,2676.24,No
CUST_00537,Female,0,35,Month-to-month,Yes,Mailed check,100.2,3507.0,No
CUST_00538,Male,1,61,Month-to-month,Yes,Electronic check,53.86,3285.46,No
CUST_00539,Male,0,54,One year,Yes,Mailed check,84.37,4555.98,No
CUST_00540,Female,0,8,Month-to-month,Yes,Electronic check,57.53,460.24,Yes
CUST_00541,Male,0,29,Month-to-month,Yes,Bank transfer (automatic),53.92,1563.68,No
CUST_00542,Female,1,41,Month-to-month,No,Credit card (automatic),83.78,3434.98,No
CUST_00543,Male,0,30,Month-to-month,No,Bank transfer (automatic),80.15,2404.5,Yes
CUST_00544,Female,0,21,Month-to-month,Yes,Electronic check,79.47,1668.87,No
CUST_00545,Male,0,11,Two year,Yes,Mailed check,58.73,646.03,Yes
CUST_00546,Female,0,2,Two year,No,Credit card (automatic),44.35,88.7,Yes
CUST_00547,Male,0,50,Month-to-month,No,Mailed check,89.78,4489.0,No
CUST_00548,Female,0,41,Month-to-month,Yes,Bank transfer (automatic),80.14,3285.74,No
CUST_00549,Female,0,66,One year,No,Electronic check,56.74,3744.84,No
CUST_00550,Male,0,3,Month-to-month,Yes,Credit card (automatic),99.59,298.77,Yes
CUST_00551,Male,0,51,Month-to-month,Yes,Credit card (automatic),93.66,4776.66,No
CUST_00552,Female,0,68,Month-to-month,Yes,Electronic check,73.62,5006.16,No
CUST_00553,Male,0,25,Month-to-month,No,Electronic check,100.86,2521.5,No
CUST_00554,Female,0,30,Two year,No,Credit card (automatic),76.01,2280.3,No
CUST_00555,Male,0,11,Two year,No,Bank transfer (automatic),56.84,625.24,No
CUST_00556,Female,1,17,Month-to-month,Yes,Bank transfer (automatic),62.9,1069.3,Yes
CUST_00557,Female,0,26,Month-to-month,No,Mailed check,104.95,2728.7,No
CUST_00558,Female,0,23,Month-to-month,Yes,Credit card (automatic),61.37,1411.51,No
CUST_00559,Female,0,56,Month-to-month,Yes,Electronic check,52.91,2962.96,No
CUST_00560,Female,1,52,Two year,Yes,Electronic check,46.37,2411.24,No
CUST_00561,Female,0,48,One year,Yes,Electronic check,76.35,3664.8,No
CUST_00562,Male,0,20,One year,No,Electronic check,86.16,1723.2,No
CUST_00563,Male,0,2,Two year,Yes,Credit card (automatic),61.86,123.72,No
CUST_00564,Male,0,31,Two year,No,Bank transfer (automatic),77.59,2405.29,No
CUST_00565,Female,0,27,Two year,Yes,Mailed check,34.62,934.74,No
CUST_00566,Female,0,2,Month-to-month,Yes,Bank transfer (automatic),53.65,107.3,No
CUST_00567,Female,0,4,Month-to-month,No,Mailed check,86.25,345.0,Yes
CUST_00568,Female,1,13,One year,Yes,Electronic check,88.31,1148.03,Yes
CUST_00569,Male,0,35,Month-to-month,No,Electronic check,80.16,2805.6,No
CUST_00570,Male,0,72,Two year,No,Credit card (automatic),32.58,2345.76,No
CUST_00571,Female,0,66,One year,Yes,Electronic check,51.06,3369.96,No
CUST_00572,Male,0,6,Two year,No,Credit card (automatic),42.24,253.44,No
CUST_00573,Male,0,31,Month-to-month,Yes,Credit card (automatic),70.27,2178.37,No
CUST_00574,Female,0,10,Two year,No,Credit card (automatic),32.18,321.8,No
CUST_00575,Male,0,21,Month-to-month,Yes,Electronic check,104.29,2190.09,No
CUST_00576,Female,1,23,Two year,Yes,Electronic check,55.78,1282.94,No
CUST_00577,Male,1,3,Month-to-month,Yes,Bank transfer (automatic),90.26,270.78,No
CUST_00578,Female,0,32,One year,Yes,Mailed check,43.36,1387.52,No
CUST_00579,Female,0,20,Two year,No,Bank transfer (automatic),32.71,654.2,No
CUST_00580,Female,1,29,Month-to-month,No,Electronic check,85.19,2470.51,No
CUST_00581,Female,0,52,Month-to-month,No,Mailed check,103.24,5368.48,No
CUST_00582,Male,1,46,Two year,Yes,Credit card (automatic),56.42,2595.32,No
CUST_00583,Female,0,34,Month-to-month,No,Mailed check,102.67,3490.78,No
CUST_00584,Female,0,61,One year,Yes,Credit card (automatic),80.55,4913.55,No
CUST_00585,Female,0,72,Month-to-month,Yes,Electronic check,54.55,3927.6,No
CUST_00586,Male,0,71,Two year,Yes,Mailed check,40.1,2847.1,No
CUST_00587,Female,0,70,One year,Yes,Credit card (automatic),72.89,5102.3,No
CUST_00588,Male,0,11,Month-to-month,No,Bank transfer (automatic),76.61,842.71,Yes
CUST_00589,Female,0,63,Month-to-month,Yes,Bank transfer (automatic),67.44,4248.72,No
CUST_00590,Male,0,21,One year,Yes,Credit card (automatic),60.93,1279.53,No
CUST_00591,Male,0,3,Month-to-month,No,Bank transfer (automatic),76.71,230.13,Yes
CUST_00592,Female,1,10,Month-to-month,No,Bank transfer (automatic),104.63,1046.3,No
CUST_00593,Male,0,27,One year,No,Mailed check,45.17,1219.59,Yes
CUST_00594,Female,0,12,Month-to-month,Yes,Bank transfer (automatic),66.78,801.36,No
CUST_00595,Female,0,7,Month-to-month,No,Mailed check,82.25,575.75,No
CUST_00596,Female,0,17,One year,Yes,Electronic check,74.91,1273.47,Yes
CUST_00597,Male,1,65,Month-to-month,Yes,Bank transfer (automatic),87.84,5709.6,No
CUST_00598,Male,0,64,Month-to-month,No,Electronic check,106.5,6816.0,No
CUST_00599,Female,0,26,Month-to-month,No,Bank transfer (automatic),97.74,2541.24,No
CUST_00600,Female,0,15,One year,No,Credit card (automatic),67.85,1017.75,No
CUST_00601,Male,0,33,One year,Yes,Credit card (automatic),50.73,1674.09,No
CUST_00602,Female,0,62,One year,No,Electronic check,62.54,2304.2200000000003,No
CUST_00603,Female,1,47,Month-to-month,No,Electronic check,91.6,4305.2,No
CUST_00604,Female,0,35,Month-to-month,Yes,Electronic check,100.28,3509.8,Yes
CUST_00605,Male,0,65,Month-to-month,Yes,Credit card (automatic),107.58,6992.7,No
